wl,val
553.64,0.050670326
554.11,0.05076422
554.58,0.050654974
555.05,0.050744634
555.52,0.050630502
555.99,0.050715744
556.46,0.05079909
556.93,0.050678123
557.4,0.050757173
557.87,0.050630763
558.33997,0.05070551
558.81,0.050574776
559.28,0.05064522
559.75,0.05050907
560.22,0.050575234
560.69,0.05045384
561.16003,0.05051569
561.63,0.050389532
562.1,0.050447218
562.57,0.0503165
563.04,0.050369974
563.51,0.050234552
563.98,0.050283868
564.45,0.050331205
564.92,0.050189026
565.39,0.050232116
565.86,0.050085507
566.33,0.050124492
566.8,0.049973447
567.27,0.050008256
567.74,0.049852863
568.21,0.049883675
568.68,0.04972386
569.15,0.049750607
569.62,0.049586587
570.08997,0.04960923
570.56,0.049601797
571.03,0.049620446
571.5,0.04960906
571.97,0.049623877
572.44,0.049636636
572.91003,0.049619306
573.38,0.04962822
573.85,0.049606975
574.32,0.04961197
574.79,0.049586877
575.26,0.049588002
575.73,0.04955903
576.2,0.049556278
576.67,0.049523454
577.14,0.049516916
577.61,0.049480163
578.08,0.049469803
578.55,0.049429413
579.02,0.0494152
579.49,0.049399186
579.96,0.04935307
580.43,0.049333308
580.9,0.04894601
581.37,0.04892263
581.83997,0.048532132
582.31,0.04850531
582.78,0.048111808
583.25,0.048081595
583.72,0.047685206
584.19,0.047651608
584.66003,0.0472525
585.13,0.0472157
585.6,0.046813983
586.07,0.046774115
586.54,0.046369825
587.01,0.0463269
587.48,0.046282284
587.95,0.045874406
588.42,0.045826863
588.89,0.045416832
589.36,0.045366433
589.83,0.04495444
590.3,0.044901233
590.77,0.044913363
591.24,0.04485703
591.71,0.044865638
592.18,0.044806134
592.65,0.044811506
593.12,0.044748805
593.58997,0.04475086
594.06,0.04468502
594.53,0.044683833
595,0.044614974
595.47,0.044544615
595.94,0.044538546
596.41003,0.044465195
596.88,0.04445588
597.35,0.04437954
597.82,0.044367105
598.29,0.04428777
598.76,0.044272102
599.23,0.044189863
599.7,0.044171114
600.17,0.044086043
600.64,0.043979675
601.11,0.04389197
601.58,0.043783084
602.05,0.043692727
602.52,0.04358133
602.99,0.043488454
603.46,0.043394215
603.93,0.04327918
604.4,0.043182485
604.87,0.043065034
605.33997,0.04296599
605.81,0.042846207
606.28,0.042744767
606.75,0.04262278
607.22,0.04251898
607.69,0.042394843
608.16003,0.04228875
608.63,0.042162437
609.1,0.042054247
609.57,0.041925773
610.04,0.04181543
610.51,0.041615527
610.98,0.04150318
611.45,0.041389823
611.92,0.041187704
612.39,0.04107248
612.86,0.04086911
613.33,0.040752128
613.8,0.040547475
614.27,0.04042883
614.74,0.040223032
615.21,0.040102795
615.68,0.039895933
616.15,0.039774086
616.62,0.039566163
617.08997,0.039442852
617.56,0.039233964
618.03,0.03910919
618.5,0.038899392
618.97,0.038773242
619.44,0.038646277
619.91003,0.038435183
620.38,0.03830694
620.85,0.03798592
621.32,0.03785674
621.79004,0.037536215
622.26,0.037406247
622.73,0.03708625
623.2,0.036955565
623.67004,0.03663617
624.14,0.03650483
624.61,0.03618616
625.07996,0.036054175
625.55,0.035736352
626.02,0.035603836
626.49,0.03547074
626.95996,0.035153884
627.43,0.03502031
627.9,0.03470441
628.37,0.034570493
628.83997,0.03425561
629.31,0.03412138
629.78,0.033807624
630.25,0.03367307
630.72,0.03355464
631.19,0.03341914
631.66003,0.033299506
632.13,0.033163067
632.6,0.033042468
633.07,0.032905098
633.54004,0.03278341
634.01,0.032645173
634.48,0.032506593
634.95,0.032383565
635.42004,0.032244146
635.89,0.032120217
636.36,0.03198007
636.82996,0.03185527
637.3,0.031714432
637.77,0.03158877
638.24,0.031447317
638.70996,0.03132092
639.18,0.031178772
639.65,0.03105166
640.12,0.030908996
640.58997,0.030631091
641.06,0.030488597
641.53,0.030212097
642,0.030069832
642.47,0.02992737
642.94,0.02965286
643.41003,0.029510662
