wl,val
522.15,0.0059827394
522.62,0.0059433756
523.08997,0.005903816
523.56,0.0058640568
524.03,0.005824106
524.5,0.0057839723
524.97,0.0057436507
525.44,0.005857889
525.91003,0.005982697
526.38,0.0061075003
526.85,0.006232303
527.32,0.0063571134
527.79,0.0064818915
528.26,0.0066066575
528.73,0.0067313756
529.2,0.006856068
529.67,0.0069806934
530.14,0.0074989805
530.61,0.008945619
531.08,0.010393279
531.55,0.011841491
532.02,0.013290525
532.49,0.014739916
532.96,0.016189931
533.43,0.017640103
533.9,0.019090697
534.37,0.02054125
534.83997,0.021991841
535.31,0.031099876
535.78,0.04416308
536.25,0.05722642
536.72,0.07029068
537.19,0.083356634
537.66003,0.09642173
538.13,0.10948333
538.6,0.12254229
539.07,0.13559934
539.54,0.14865023
540.01,0.16167733
540.48,0.17376891
540.95,0.18585514
541.42,0.19793206
541.89,0.21000203
542.36,0.222061
542.83,0.23411135
543.3,0.24614915
543.77,0.2581766
544.24,0.27018976
544.71,0.28219107
545.18,0.28388038
545.65,0.26897857
546.12,0.25408363
546.58997,0.23919459
547.06,0.22431059
547.53,0.20943451
548,0.19456936
548.47,0.17971419
548.94,0.16486806
549.41003,0.15003394
549.88,0.13521475
550.35,0.12443415
550.82,0.11504147
551.29,0.105659045
551.76,0.09628507
552.23,0.08692261
552.7,0.07756984
553.17,0.068229854
553.64,0.058900815
554.11,0.04958576
554.58,0.04028289
555.05,0.031791054
555.52,0.029992785
555.99,0.0281971
556.46,0.02640366
556.93,0.024613032
557.4,0.022824889
557.87,0.021039791
558.33997,0.019257642
558.81,0.017478313
559.28,0.015702153
559.75,0.013929508
560.22,0.012827675
560.69,0.012485575
561.16003,0.012143922
561.63,0.011802795
562.1,0.01146217
562.57,0.011122017
563.04,0.010782455
563.51,0.010443413
563.98,0.010104999
564.45,0.0097671505
564.92,0.009429974
565.39,0.009264886
565.86,0.009135168
566.33,0.009005562
566.8,0.008876114
567.27,0.0087467935
567.74,0.008617643
568.21,0.008488639
568.68,0.008359822
569.15,0.008231169
569.62,0.008102716
570.08997,0.008179526
570.56,0.009120878
571.03,0.010059082
571.5,0.010993961
571.97,0.011925585
572.44,0.012854022
572.91003,0.013779098
573.38,0.014700644
573.85,0.015618728
574.32,0.016533416
574.79,0.017444422
575.26,0.01909038
575.73,0.021325165
576.2,0.023551708
576.67,0.025769316
577.14,0.027978444
577.61,0.030178405
578.08,0.03236965
578.55,0.0345515
579.02,0.036724415
579.49,0.038887706
579.96,0.04104184
580.43,0.042181686
580.9,0.04322284
581.37,0.044258583
581.83997,0.045288995
582.31,0.04631415
582.78,0.047333874
583.25,0.04834798
583.72,0.04935656
584.19,0.050359696
584.66003,0.051357225
585.13,0.051802754
585.6,0.050819818
586.07,0.04983984
586.54,0.048863143
587.01,0.0478895
587.48,0.046919208
587.95,0.04595209
588.42,0.04498842
588.89,0.044028003
589.36,0.04307113
589.83,0.04211759
590.3,0.04105245
590.77,0.03992613
591.24,0.038804438
591.71,0.03768713
592.18,0.036574557
592.65,0.035466466
593.12,0.0343632
593.58997,0.033264652
594.06,0.03217072
594.53,0.031081624
595,0.029997515
595.47,0.029150303
595.94,0.028306691
596.41003,0.027466834
596.88,0.02663086
597.35,0.025798693
597.82,0.024970267
598.29,0.02414582
598.76,0.02332517
599.23,0.022508565
599.7,0.021695817
600.17,0.021354927
600.64,0.021838604
601.11,0.022318862
601.58,0.02279583
602.05,0.02326936
602.52,0.023739567
602.99,0.02420632
603.46,0.024669725
603.93,0.025129648
604.4,0.025586195
604.87,0.02603925
605.33997,0.033755723
605.81,0.044196166
606.28,0.054571602
606.75,0.0648804
607.22,0.07512368
607.69,0.085302524
608.16003,0.0954153
608.63,0.10546054
609.1,0.115439296
609.57,0.12535264
610.04,0.1340931
610.51,0.1309298
610.98,0.12778372
611.45,0.12465406
611.92,0.12154175
612.39,0.11844608
612.86,0.11536789
613.33,0.11230648
613.8,0.10926272
614.27,0.10623584
614.74,0.10322676
615.21,0.09864545
615.68,0.092132546
616.15,0.085660756
616.62,0.07923184
617.08997,0.07284507
617.56,0.066499755
618.03,0.060196806
618.5,0.053937115
618.97,0.047719967
619.44,0.04154464
619.91003,0.035412014
620.38,0.03415658
620.85,0.034049377
621.32,0.03394194
621.79004,0.033834286
622.26,0.033726428
622.73,0.033618364
623.2,0.033510085
623.67004,0.03340161
624.14,0.033292957
624.61,0.033184122
625.07996,0.033001553
625.55,0.032461815
626.02,0.031925164
626.49,0.03139169
626.95996,0.03086132
627.43,0.030333994
627.9,0.029809792
628.37,0.029288782
628.83997,0.028770901
629.31,0.028256098
629.78,0.027744433
630.25,0.026654135
630.72,0.02506162
631.19,0.023480665
631.66003,0.021911466
632.13,0.02035424
632.6,0.018808773
633.07,0.017274866
633.54004,0.01575272
634.01,0.014242527
634.48,0.01274408
634.95,0.011257188
635.42004,0.010539136
635.89,0.009916425
636.36,0.009298505
636.82996,0.00868537
637.3,0.00807694
637.77,0.0074732895
638.24,0.0068744924
638.70996,0.006280468
639.18,0.005691133
639.65,0.0051065595
640.12,0.004683129
640.58997,0.0047170776
641.06,0.004750593
641.53,0.004783674
642,0.004816314
642.47,0.0048485226
642.94,0.004880302
643.41003,0.004911653
643.88,0.0049425703
644.35,0.0049730605
644.82,0.0050031305
645.29004,0.005133449
645.76,0.0053246384
646.23,0.0055139796
646.7,0.005701502
647.17004,0.005887185
647.64,0.0060710106
648.11,0.0062530083
648.57996,0.0064331824
649.05,0.0066115605
649.52,0.0067881267
649.99,0.0069628633
650.45996,0.0068517807
650.93,0.006735307
651.4,0.006619665
651.87,0.0065048654
652.33997,0.0063908957
652.81,0.006277737
653.28,0.0061654043
653.75,0.006053911
654.22,0.00594324
654.69,0.0058333753
655.16003,0.005720343
655.63,0.0056004925
656.1,0.0054815672
656.57,0.005363549
657.04004,0.0052464516
657.51,0.005130288
657.98,0.0050150417
658.45,0.0049006934
658.92004,0.004787258
659.39,0.0046747457
659.86,0.0045631407
660.32996,0.0044771596
660.8,0.004402275
661.27,0.0043279547
661.74,0.0042542065
662.20996,0.0041810186
662.68,0.004108381
663.15,0.004036302
663.62,0.003964789
664.08997,0.0038938315
664.56,0.0038234177
665.03,0.0037514127
665.5,0.0036487384
665.97,0.0035469404
666.44,0.003446001
666.91003,0.003345933
667.38,0.0032467437
667.85,0.0031484172
668.32,0.0030509396
668.79004,0.0029543184
669.26,0.0028585638
669.73,0.00276366
670.2,0.0026916494
670.67004,0.0026498926
671.14,0.0026084639
671.61,0.002567358
672.07996,0.0025265743
672.55,0.002486105
673.02,0.0024459553
673.49,0.0024061296
673.95996,0.0023666203
674.43,0.0023274226
674.9,0.0022885392
675.37,0.0022860775
675.83997,0.002293263
676.31,0.0023002943
676.78,0.002307171
677.25,0.0023138938
677.72,0.0023204633
678.19,0.002326883
678.66003,0.002333152
679.13,0.0023392707
679.6,0.002345242
680.07,0.00235554
680.54004,0.0023910755
681.01,0.002426149
681.48,0.0024607694
681.95,0.0024949424
682.42004,0.0025286674
682.89,0.002561942
683.36,0.0025947744
683.82996,0.0026271662
684.3,0.0026591253
684.77,0.0026906491
685.24,0.002694963
685.70996,0.0026736115
686.18,0.0026523853
686.65,0.0026312855
687.12,0.0026103163
687.58997,0.0025894733
688.06,0.0025687541
688.53,0.0025481607
689,0.0025276958
689.47,0.0025073558
689.94,0.0024871381
690.41003,0.0023889584
690.88,0.0022803962
691.35,0.002172919
691.82,0.0020665068
692.29004,0.0019611681
692.76,0.0018569101
693.23,0.0017537128
693.7,0.0016515567
694.17004,0.0015504505
694.64,0.0014503998
695.11,0.0013762523
695.57996,0.0013838065
696.05,0.0013912267
696.52,0.0013985129
696.99,0.001405665
697.45996,0.0014126855
697.93,0.0014195759
698.4,0.0014263365
698.87,0.0014329674
699.33997,0.0014394702
699.81,0.0014458473
700.28,0.0015981947
700.75,0.0018473355
701.22,0.0020936395
701.69,0.0023371566
702.16003,0.002577873
702.63,0.0028157774
703.1,0.003050918
703.57,0.0032833433
704.04004,0.0035130421
704.51,0.0037400022
704.98,0.0039642733
705.45,0.004077685
705.92004,0.0041848775
706.39,0.004290688
706.86,0.004395139
707.32996,0.00449824
707.8,0.004600016
708.27,0.004700461
708.74,0.0047995737
709.20996,0.0048973765
709.68,0.00499389
710.15,0.0049672932
710.62,0.004682483
711.08997,0.004400733
711.56,0.0041219876
712.03,0.0038462633
712.5,0.0035735746
712.97,0.0033038652
713.44,0.0030370806
713.91003,0.0027732356
714.38,0.0025123437
714.85,0.0022543499
715.32,0.0020586571
715.79004,0.0018928488
716.26,0.0017288985
716.73,0.0015667714
717.2,0.0014064343
717.67004,0.0012478952
718.14,0.0010911624
718.61,0.0009362019
719.07996,0.0007830015
719.55,0.0006315289
720.02,0.00048701538
720.49,0.00046090674
720.95996,0.00043508367
721.43,0.00040954084
721.9,0.00038427973
722.37,0.00035930148
722.83997,0.00033460083
723.31,0.00031017265
723.78,0.00028601818
724.25,0.00026213846
724.72,0.00023852845
725.19,0.00022298773
725.66003,0.00021905528
726.13,0.00021516088
726.6,0.00021130368
727.07,0.00020748295
727.54004,0.00020369896
728.01,0.0001999519
728.48,0.00019624108
728.95,0.00019256574
729.42004,0.00018892613
729.89,0.00018532245
730.36,0.00018364291
730.82996,0.00018254947
731.3,0.00018146147
731.77,0.00018037905
732.24,0.00017930231
732.70996,0.00017823116
733.18,0.00017716535
733.65,0.00017610511
734.12,0.00017505049
734.58997,0.0001740013
735.06,0.00017325392
735.53,0.00017452252
736,0.00017576866
736.47,0.00017699265
736.94,0.0001781949
737.41003,0.0001793754
737.88,0.00018053426
738.35,0.00018167184
738.82,0.00018278838
739.29004,0.000183884
739.76,0.00018495876
740.23,0.00018494955
740.7,0.00018382978
741.17004,0.00018271603
741.64,0.00018160832
742.11,0.00018050657
742.57996,0.0001794107
743.05,0.00017832055
743.52,0.0001772363
743.99,0.00017615795
744.45996,0.00017508546
744.93,0.00017401864
745.4,0.00017122788
745.87,0.00016816355
746.33997,0.0001651295
746.81,0.00016212522
747.28,0.0001591508
747.75,0.00015620641
748.22,0.00015329152
748.69,0.00015040545
749.16003,0.0001475484
749.63,0.00014472051
750.1,0.0001417857
750.57,0.00013838199
751.04004,0.00013501423
751.51,0.00013168254
751.98,0.00012838625
752.45,0.00012512464
752.92004,0.00012189783
753.39,0.00011870604
753.86,0.0001155485
754.32996,0.00011242496
754.8,0.00010933476
755.27,0.00010901376
755.74,0.00011070576
756.20996,0.0001123723
756.68,0.00011401377
757.15,0.00011563019
757.62,0.000117221585
758.08997,0.000118788375
758.56,0.00012033098
759.03,0.0001218495
759.5,0.00012334388
759.97,0.00012481454
760.44,0.0001247008
760.91003,0.00012447734
761.38,0.00012425141
761.85,0.00012402303
762.32,0.0001237923
762.79004,0.00012355916
763.26,0.00012332377
763.73,0.00012308607
764.2,0.00012284612
764.67004,0.00012260396
765.14,0.00012142636
765.61,0.00011807266
766.07996,0.000114755814
766.55,0.00011147509
767.02,0.00010823059
767.49,0.00010502248
767.95996,0.00010184998
768.43,9.871242e-05
768.9,9.5609954e-05
769.37,9.254262e-05
769.83997,8.95098e-05
770.31,8.651076e-05
770.78,8.3545645e-05
771.25,8.061454e-05
771.72,7.771679e-05
772.19,7.485172e-05
772.66003,7.2019444e-05
773.13,6.9220034e-05
773.6,6.6452885e-05
774.07,6.371734e-05
774.54004,6.1013496e-05
775.01,5.8360914e-05
775.48,5.662882e-05
775.95,5.49159e-05
776.42004,5.3222222e-05
776.89,5.1547846e-05
777.36,4.989239e-05
777.82996,4.825569e-05
778.3,4.663737e-05
778.77,4.50375e-05
779.24,4.345612e-05
779.70996,4.189286e-05
780.18,0
780.65,0
781.12,0
781.58997,0
782.06,0
782.53,0
783,0
783.47,0
783.94,0
784.41003,0
784.88,0
785.35,0
785.82,0
786.29004,0
786.76,0
787.23,0
787.7,0
788.17004,0
788.64,0
789.11,0
789.57996,0
790.05,0
790.52,0
790.99,0
791.45996,0
791.93,0
792.4,0
792.87,0
793.33997,0
793.81,0
794.28,0
794.75,0
795.22,0
795.69,0
796.16003,0
796.63,0
797.1,0
797.57,0
798.04004,0
798.51,0
798.98,0
799.45,0
799.92004,0
800.39,0
800.86,0
801.32996,0
801.8,0
802.27,0
802.74,0
803.20996,0
803.68,0
804.15,0
804.62,0
805.08997,0
805.56,0
806.03,0
806.5,0
806.97,0
807.44,0
807.91003,0
808.38,0
808.85,0
809.32,0
809.79004,0
810.26,0
810.73,0
811.2,0
811.67004,0
812.14,0
812.61,0
813.07996,0
813.55,0
814.02,0
814.49,0
814.95996,0
815.43,0
815.9,0
816.37,0
816.83997,0
817.31,0
817.78,0
818.25,0
818.72,0
819.19,0
819.66003,0
820.13,0
820.6,0
821.07,0
821.54004,0
822.01,0
822.48,0
822.95,0
823.42004,0
823.89,0
824.36,0
824.82996,0
825.3,0
825.77,0
826.24,0
826.70996,0
827.18,0
827.65,0
828.12,0
828.58997,0
829.06,0
829.53,0
