wl,val
668.79004,0.0021824026
669.26,0.0021824026
669.73,0.0021824026
670.2,0.0021824026
670.67004,0.0021824026
671.14,0.0021824026
671.61,0.0021824026
672.07996,0.0021824026
672.55,0.0021824026
673.02,0.0021824026
673.49,0.0021824026
673.95996,0.0021824026
674.43,0.0021824026
674.9,0.0021824026
675.37,0.0021824026
675.83997,0.0019258943
676.31,0.0019258943
676.78,0.0019258943
677.25,0.0019258943
677.72,0.0019258943
678.19,0.0019258943
678.66003,0.0019258943
679.13,0.0019258943
679.6,0.0019258943
680.07,0.0019258943
680.54004,0.0019258943
681.01,0.0019258943
681.48,0.0019258943
681.95,0.0019258943
682.42004,0.0019258943
682.89,0.0019258943
683.36,0.0014960298
683.82996,0.0014960298
684.3,0.0014960298
684.77,0.0014960298
685.24,0.0014960298
685.70996,0.0014960298
686.18,0.0014960298
686.65,0.0014960298
687.12,0.0014960298
687.58997,0.0014960298
688.06,0.0014960298
688.53,0.0014960298
689,0.0014960298
689.47,0.0014960298
689.94,0.0014960298
690.41003,0.0014960298
690.88,0.0014960298
691.35,0.0014960298
691.82,0.0014960298
692.29004,0.0014960298
692.76,0.0014960298
693.23,0.0014960298
693.7,0.0014960298
694.17004,0.0014960298
694.64,0.0014960298
695.11,0.0014960298
695.57996,0.0014960298
696.05,0.0014960298
696.52,0.0014960298
696.99,0.0014960298
697.45996,0.0014960298
697.93,0.0011775951
698.4,0.0011775951
698.87,0.0011775951
699.33997,0.0011775951
699.81,0.0011775951
700.28,0.0011775951
700.75,0.0011775951
701.22,0.0011775951
701.69,0.0011775951
702.16003,0.0011775951
702.63,0.0011775951
703.1,0.0011775951
703.57,0.0011775951
704.04004,0.0011775951
704.51,0.0011775951
704.98,0.0011775951
705.45,0.0011775951
705.92004,0.0011775951
706.39,0.0011775951
706.86,0.0011775951
707.32996,0.0011775951
707.8,0.0011775951
708.27,0.0011775951
708.74,0.0011775951
709.20996,0.0011775951
709.68,0.0011775951
710.15,0.0011775951
710.62,0.0011775951
711.08997,0.0011775951
711.56,0.0011775951
712.03,0.0011775951
712.5,0.0011775951
712.97,0.00071664504
713.44,0.00071664504
713.91003,0.00071664504
714.38,0.00071664504
714.85,0.00071664504
715.32,0.00071664504
715.79004,0.00071664504
716.26,0.00071664504
716.73,0.00071664504
717.2,0.00071664504
717.67004,0.00071664504
718.14,0.00071664504
718.61,0.00071664504
719.07996,0.00071664504
719.55,0.00071664504
720.02,0.00071664504
720.49,0.00071664504
720.95996,0.00071664504
721.43,0.00071664504
721.9,0.00071664504
722.37,0.00071664504
722.83997,0.00071664504
723.31,0.00071664504
723.78,0.00071664504
724.25,0.00071664504
724.72,0.00071664504
725.19,0.00071664504
725.66003,0.00071664504
726.13,0.00071664504
726.6,0.00071664504
727.07,0.00071664504
727.54004,0.00071664504
728.01,0.00071664504
728.48,0.00071664504
728.95,0.00071664504
729.42004,0.00071664504
729.89,0.00071664504
730.36,0.00071664504
730.82996,0.00071664504
731.3,0.00071664504
731.77,0.00071664504
732.24,0.00071664504
732.70996,0.00071664504
733.18,0.00071664504
733.65,0.00071664504
734.12,0.00071664504
